comment_id,polarity_gold,text_gold,created_at_gold,author_login,owner,repo,review_id,html_url,created_at_kaiaulu,updated_at,comment_user_login,author_association,file_path,start_line,line,original_start_line,original_line,position,diff_hunk,text_kaiaulu,polarity_kaiaulu,commit_id
6687028,0,"What if you had 2 fields:  * 1 string with 1$-dollar signs * 1 string with 1€-euro signs  would these 2 not get the same id?""",2013-10-01 02:07:17,kimegede,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1635#discussion_r6687028,2013-10-01T14:07:17Z,2013-12-24T14:20:46Z,kimegede,CONTRIBUTOR,lib/Cake/Test/Case/View/HelperTest.php,,,,,1,"@@ -854,6 +854,32 @@ public function testClean() {
 	}
 
 /**
+ * testDomId method
+ *
+ * @return void
+ */
+	public function testDomId() {
+		$result = $this->Helper->domId('Foo.bar');
+		$this->assertEquals('FooBar', $result);
+	}
+
+/**
+ * testDomIdSuffix method
+ *
+ * @return void
+ */
+	public function testDomIdSuffix() {
+		$result = $this->Helper->domIdSuffix('1 string with 1$-dollar signs', 'xhtml');
+		$this->assertEquals('1StringWith1-dollarSigns', $result);","What if you had 2 fields:
- 1 string with 1$-dollar signs
- 1 string with 1€-euro signs

would these 2 not get the same id?
",0,b392254c9211aa521f44f4a4b61bb5b11e4b2b81
6307484,2,"What IDE do you guys use? Mine has spelling correction so I never run into these mistakes!""",2013-09-11 09:21:57,milesj,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1621#discussion_r6307484,2013-09-11T21:21:57Z,2013-09-12T01:23:58Z,milesj,NONE,lib/Cake/Core/Plugin.php,,,,,1,"@@ -36,37 +34,73 @@ class Plugin {
  *
  * @var array
  */
-	protected static $_plugins = array();
+	protected static $_plugins = [];
 
 /**
- * Loads a plugin and optionally loads bootstrapping, routing files or loads a initialization function
+ * Loads a plugin and optionally loads bootstrapping,
+ * routing files or runs a initialization function.
+ *
+ * Plugins only need to be loaded if you want bootstrapping/routes/cli commands to
+ * be exposed. If your plugin doese not expose any of these features you do not need","What IDE do you guys use? Mine has spelling correction so I never run into these mistakes!
",0,0480325e8404f7792144aef7bd1e2b681b24d983
6189897,0,"@ADmad Very true! testing with ```array_key_exists()``` now.  @markstory @ravage84 It does, but I targeted master because I considered a bug: . throwing undefined index when a key is not in the ```viewVars``` array . returning a JSON encoded array whe""",2013-09-05 06:36:15,bar,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1613#discussion_r6189897,2013-09-05T18:36:15Z,2013-09-07T05:39:06Z,bar,CONTRIBUTOR,lib/Cake/View/JsonView.php,,,,,1,"@@ -130,13 +130,15 @@ public function render($view = null, $layout = null) {
  */
 	protected function _serialize($serialize) {
 		if (is_array($serialize)) {
-			$data = array();
 			foreach ($serialize as $alias => $key) {
 				if (is_numeric($alias)) {
 					$alias = $key;
 				}
-				$data[$alias] = $this->viewVars[$key];
+				if (isset($this->viewVars[$key])) {","@ADmad Very true! testing with `array_key_exists()` now.

@markstory @ravage84 It does, but I targeted master because I considered a bug:
. throwing undefined index when a key is not in the `viewVars` array
. returning a JSON encoded array when no key is found and array is given to `_serialize`
",0,c3ee9a20586eed65edb3fa9b7e6107178bba1b8e
6186448,0,"Won't these changes cause strict errors in applications? Their code might have previously conformed to the old method signatures but will not anymore.""",2013-09-05 04:33:49,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1610#discussion_r6186448,2013-09-05T16:33:49Z,2013-09-05T16:33:49Z,markstory,MEMBER,lib/Cake/Model/ModelBehavior.php,,172.0,,,22,"@@ -163,9 +165,11 @@ public function afterValidate(Model $model) {
  * will abort the save operation.
  *
  * @param Model $model Model using this behavior
+ * @param array $options Options passed from Model::save().
  * @return mixed False if the operation should abort. Any other result will continue.
+ * @see Model::save()
  */
-	public function beforeSave(Model $model) {
+	public function beforeSave(Model $model, $options = array()) {","Won't these changes cause strict errors in applications? Their code might have previously conformed to the old method signatures but will not anymore.
",0,c524645738e666bf4a298d15e6fd6f39d7c6992e
5891580,0,"Should it still be a early-return or something in the lines of:  ```php if ($this->_useBufferedResults) {     $resultSet = new BufferedResultSet($this, $this->executeStatement()); } else {     $resultSet = new ResultSet($this, $this->executeStatemen""",2013-08-20 22:08:44,renansaddam,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1544#discussion_r5891580,2013-08-21T10:08:44Z,2013-08-24T16:35:52Z,renan,CONTRIBUTOR,lib/Cake/ORM/Query.php,,393.0,,,28,"@@ -375,16 +383,18 @@ public function setResult($results) {
  * Resulting object is traversable, so it can be used in any loop as you would
  * with an array.
  *
- * @return Cake\ORM\ResultSet
+ * @return Cake\ORM\ResultCollectionTrait
  */
 	public function execute() {
 		if (isset($this->_results)) {
 			return $this->_results;
 		}
 		if ($this->_useBufferedResults) {
-			return new BufferedResultSet($this, parent::execute());
+			return $this->_applyFormatters(","Should it still be a early-return or something in the lines of:

``` php
if ($this->_useBufferedResults) {
    $resultSet = new BufferedResultSet($this, $this->executeStatement());
} else {
    $resultSet = new ResultSet($this, $this->executeStatement());
}
return $this->_applyFormatters($resultSet);
```

or even:

``` php
$resultSetClass = ($this->_useBufferedResults) ? 'BufferedResultSet' : 'ResultSet';
return $this->_applyFormatters(new $resultSetClass($this, $this->executeStatement()));
```
",0,65cc26318d4c4fe3e0e590442a746385e46c152a
5621790,2,"Because I hadn't seen that, this is very out of place :( Will fix in a few.""",2013-08-06 13:23:24,tigrang,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1483#discussion_r5621790,2013-08-07T01:23:24Z,2013-08-07T01:31:13Z,tigrang,CONTRIBUTOR,lib/Cake/Utility/Debugger.php,,,,,1,"@@ -576,6 +576,11 @@ protected static function _object($var, $depth, $indent) {
 		$out = '';
 		$props = array();
 
+		$type = gettype($var);
+		if ($type === 'unknown type') {
+			return $type;
+		}","Because I hadn't seen that, this is very out of place :( Will fix in a few.
",0,2150e8dce51c485808dafe67b9a415d4e9131ef6
4604177,0,"Do you mean that some association types don't implement more than one strategy to fetch records?""",2013-06-09 02:21:56,markstory,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1340#discussion_r4604177,2013-06-09T14:21:56Z,2013-06-16T04:10:38Z,markstory,MEMBER,lib/Cake/ORM/Association.php,,124.0,,,124,"@@ -0,0 +1,406 @@
+<?php
+/**
+ * PHP Version 5.4
+ *
+ * CakePHP(tm) : Rapid Development Framework (http://cakephp.org)
+ * Copyright (c) Cake Software Foundation, Inc. (http://cakefoundation.org)
+ *
+ * Licensed under The MIT License
+ * For full copyright and license information, please see the LICENSE.txt
+ * Redistributions of files must retain the above copyright notice.
+ *
+ * @copyright     Copyright (c) Cake Software Foundation, Inc. (http://cakefoundation.org)
+ * @link          http://cakephp.org CakePHP(tm) Project
+ * @since         CakePHP(tm) v 3.0.0
+ * @license       MIT License (http://www.opensource.org/licenses/mit-license.php)
+ */
+namespace Cake\ORM;
+
+/**
+ * An Association is a relationship established between two tables and is used
+ * as a configuration place for customizing the way interconnected records are
+ * retrieved.
+ *
+ */
+abstract class Association {
+
+/**
+ * Strategy name to use joins for fetching associated records
+ *
+ * @var string
+ */
+	const STRATEGY_JOIN = 'join';
+
+/**
+ * Strategy name to use a subquery for fetching associated records
+ *
+ * @var string
+ */
+	const STRATEGY_SUBQUERY = 'subquery';
+
+/**
+ * Strategy name to use a  select for fetching associated records
+ *
+ * @var string
+ */
+	const STRATEGY_SELECT = 'select';
+
+/**
+ * Name given to the association, it usually represents the alias
+ * assigned to the target associated table
+ *
+ * @var string
+ */
+	protected $_name;
+
+/**
+ * Whether this association can be expressed directly in a query join
+ *
+ * @var boolean
+ */
+	protected $_canBeJoined = false;
+
+/**
+ * The className of the target table object
+ *
+ * @var string
+ */
+	protected $_className;
+
+/**
+ * The name of the field representing the foreign key to the target table
+ *
+ * @var string
+ */
+	protected $_foreignKey;
+
+/**
+ * A list of conditions to be always included when fetching records from
+ * the target association
+ *
+ * @var array
+ */
+	protected $_conditions = [];
+
+/**
+ * Whether the records on the target table are dependent on the source table,
+ * often used to indicate that records should be removed is the owning record in
+ * the source table is deleted.
+ *
+ * @var boolean
+ */
+	protected $_dependent = false;
+
+/**
+ * Source table instance
+ *
+ * @var Cake\ORM\Table
+ */
+	protected $_sourceTable;
+
+/**
+ * Target table instance
+ *
+ * @var Cake\ORM\Table
+ */
+	protected $_targetTable;
+
+/**
+ * The type of join to be used when adding the association to a query
+ *
+ * @var string
+ */
+	protected $_joinType = 'LEFT';
+
+/**
+ * The property name that should be filled with data from the target table
+ * in the source table record.
+ *
+ * @var string
+ */
+	protected $_property;
+
+/**
+ * The strategy name to be used to fetch associated records. Some association
+ * types might not implement but one strategy to fetch records.","Do you mean that some association types don't implement more than one strategy to fetch records?
",0,adb78e6c3992279bb0dcede982f7ba86db765a25
4604658,0,"Yes, they are""",2013-06-09 06:39:19,lorenzo,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1340#discussion_r4604658,2013-06-09T18:39:19Z,2013-06-16T04:10:38Z,lorenzo,MEMBER,lib/Cake/ORM/Association.php,,269.0,,,269,"@@ -0,0 +1,406 @@
+<?php
+/**
+ * PHP Version 5.4
+ *
+ * CakePHP(tm) : Rapid Development Framework (http://cakephp.org)
+ * Copyright (c) Cake Software Foundation, Inc. (http://cakefoundation.org)
+ *
+ * Licensed under The MIT License
+ * For full copyright and license information, please see the LICENSE.txt
+ * Redistributions of files must retain the above copyright notice.
+ *
+ * @copyright     Copyright (c) Cake Software Foundation, Inc. (http://cakefoundation.org)
+ * @link          http://cakephp.org CakePHP(tm) Project
+ * @since         CakePHP(tm) v 3.0.0
+ * @license       MIT License (http://www.opensource.org/licenses/mit-license.php)
+ */
+namespace Cake\ORM;
+
+/**
+ * An Association is a relationship established between two tables and is used
+ * as a configuration place for customizing the way interconnected records are
+ * retrieved.
+ *
+ */
+abstract class Association {
+
+/**
+ * Strategy name to use joins for fetching associated records
+ *
+ * @var string
+ */
+	const STRATEGY_JOIN = 'join';
+
+/**
+ * Strategy name to use a subquery for fetching associated records
+ *
+ * @var string
+ */
+	const STRATEGY_SUBQUERY = 'subquery';
+
+/**
+ * Strategy name to use a  select for fetching associated records
+ *
+ * @var string
+ */
+	const STRATEGY_SELECT = 'select';
+
+/**
+ * Name given to the association, it usually represents the alias
+ * assigned to the target associated table
+ *
+ * @var string
+ */
+	protected $_name;
+
+/**
+ * Whether this association can be expressed directly in a query join
+ *
+ * @var boolean
+ */
+	protected $_canBeJoined = false;
+
+/**
+ * The className of the target table object
+ *
+ * @var string
+ */
+	protected $_className;
+
+/**
+ * The name of the field representing the foreign key to the target table
+ *
+ * @var string
+ */
+	protected $_foreignKey;
+
+/**
+ * A list of conditions to be always included when fetching records from
+ * the target association
+ *
+ * @var array
+ */
+	protected $_conditions = [];
+
+/**
+ * Whether the records on the target table are dependent on the source table,
+ * often used to indicate that records should be removed is the owning record in
+ * the source table is deleted.
+ *
+ * @var boolean
+ */
+	protected $_dependent = false;
+
+/**
+ * Source table instance
+ *
+ * @var Cake\ORM\Table
+ */
+	protected $_sourceTable;
+
+/**
+ * Target table instance
+ *
+ * @var Cake\ORM\Table
+ */
+	protected $_targetTable;
+
+/**
+ * The type of join to be used when adding the association to a query
+ *
+ * @var string
+ */
+	protected $_joinType = 'LEFT';
+
+/**
+ * The property name that should be filled with data from the target table
+ * in the source table record.
+ *
+ * @var string
+ */
+	protected $_property;
+
+/**
+ * The strategy name to be used to fetch associated records. Some association
+ * types might not implement but one strategy to fetch records.
+ *
+ * @var string
+ */
+	protected $_strategy = self::STRATEGY_JOIN;
+
+/**
+ * Constructor. Subclasses can override _options function to get the original
+ * list of passed options if expecting any other special key
+ *
+ * @param string $name The name given to the association
+ * @param array $options A list of properties to be set on this object
+ * @return void
+ */
+	public function __construct($name, array $options = []) {
+		$defaults = [
+			'className',
+			'foreignKey',
+			'conditions',
+			'dependent',
+			'sourceTable',
+			'targetTable',
+			'joinType',
+			'property'
+		];
+		foreach ($defaults as $property) {
+			if (isset($options[$property])) {
+				$this->{'_' . $property} = $options[$property];
+			}
+		}
+
+		$this->_name = $name;
+		$this->_options($options);
+
+		if (empty($this->_property)) {
+			$this->property($name);
+		}
+
+		if (!empty($options['strategy'])) {
+			$this->strategy($options['strategy']);
+		}
+	}
+
+/**
+ * Sets the name for this association. If no argument is passed then the current
+ * configured name will be returned
+ *
+ * @param string $name Name to be assigned
+ * @return string
+ */
+	public function name($name = null) {
+		if ($name !== null) {
+			$this->_name = $name;
+		}
+		return $this->_name;
+	}
+
+/**
+ * Sets the table instance for the source side of the association. If no arguments
+ * are passed, the current configured table instance is returned
+ *
+ * @param Cake\ORM\Table $table the instance to be assigned as source side
+ * @return Cake\ORM\Table
+ */
+	public function source(Table $table = null) {
+		if ($table === null) {
+			return $this->_sourceTable;
+		}
+		return $this->_sourceTable = $table;
+	}
+
+/**
+ * Sets the table instance for the target side of the association. If no arguments
+ * are passed, the current configured table instance is returned
+ *
+ * @param Cake\ORM\Table $table the instance to be assigned as target side
+ * @return Cake\ORM\Table
+ */
+	public function target(Table $table = null) {
+		if ($table === null && $this->_targetTable) {
+			return $this->_targetTable;
+		}
+
+		if ($table !== null) {
+			return $this->_targetTable = $table;
+		}
+
+		if ($table === null) {
+			$className = $this->_className;
+			$this->_targetTable = Table::build($this->_name, compact('className'));
+		}
+		return $this->_targetTable;
+	}
+
+/**
+ * Sets a list of conditions to be always included when fetching records from
+ * the target association. If no parameters are passed current list is returned
+ *
+ * @param array $conditions list of conditions to be used
+ * @see Cake\Database\Query::where() for examples on the format of the array
+ * @return array
+ */
+	public function conditions($conditions = null) {
+		if ($conditions !== null) {
+			$this->_conditions = $conditions;
+		}
+		return $this->_conditions;
+	}
+
+/**
+ * Sets the name of the field representing the foreign key to the target table.
+ * If no parameters are passed current field is returned
+ *
+ * @param string $key the key to be used to link both tables together
+ * @return string
+ */
+	public function foreignKey($key = null) {
+		if ($key !== null) {
+			$this->_foreignKey = $key;
+		}
+		return $this->_foreignKey;
+	}
+
+/**
+ * Sets Whether the records on the target table are dependent on the source table,
+ * often used to indicate that records should be removed is the owning record in
+ * the source table is deleted.
+ * If no parameters are passed current setting is returned.
+ *
+ * @param boolean $dependent
+ * @return boolean
+ */
+	public function dependent($dependent = null) {
+		if ($dependent !== null) {
+			$this->_dependent = $dependent;
+		}
+		return $this->_dependent;
+	}
+
+/**
+ * Whether this association can be expressed directly in a query join
+ *
+ * @param array $options custom options key that could alter the return value
+ * @return boolean
+ */
+	public function canBeJoined($options = []) {","Yes, they are
",0,adb78e6c3992279bb0dcede982f7ba86db765a25
4520550,0,"You can use the official [codesniffer](https://github.com/cakephp/cakephp-codesniffer).""",2013-06-03 23:58:28,ADmad,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1323#discussion_r4520550,2013-06-04T11:58:28Z,2013-06-04T14:39:15Z,ADmad,MEMBER,lib/Cake/Model/Model.php,,,,,1,"@@ -1497,6 +1497,14 @@ public function create($data = array(), $filterKey = false) {
 		}
 		return $this->data;
 	}
+	
+/**
+ * This function is a convenient wrapper class to create(false) and, as the name suggests, clears the id, data, and validation errors.
+ * 
+ * @return array The current Model::data; after clearing via create(false)
+ * @see Model::create()
+ */
+	public function clear() { return $this->create(false); }","You can use the official [codesniffer](https://github.com/cakephp/cakephp-codesniffer).
",0,1a164c21422136bbd432574c3a7fc8e7e4ead41a
3788818,2,"I too dislike having huge lists in classes and the memory overhead. Can't we come up with a better way to avoid the extra memory cost for those who don't need this feature by having the list load conditionally from a config file and/or through `Configure:""",2013-04-14 18:27:20,ADmad,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1229#discussion_r3788818,2013-04-15T06:27:20Z,2013-04-15T06:27:20Z,ADmad,MEMBER,lib/Cake/Network/CakeRequest.php,,992.0,,,355,"@@ -646,7 +986,13 @@ public function host() {
 	public function domain($tldLength = 1) {
 		$segments = explode('.', $this->host());
 		$domain = array_slice($segments, -1 * ($tldLength + 1));
-		return implode('.', $domain);
+		$domain = implode('.', $domain);
+
+		if (in_array('.' . $domain, $this->_slds)) {
+			return $this->domain($tldLength + 1);","I too dislike having huge lists in classes and the memory overhead. Can't we come up with a better way to avoid the extra memory cost for those who don't need this feature by having the list load conditionally from a config file and/or through `Configure::load()/write()`?
",0,db927fd419f56f733eb8106ea0a0f423e2993006
3503370,0,"All right, I'll fix it up.""",2013-03-23 23:07:34,dereuromark,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1191#discussion_r3503370,2013-03-24T10:07:34Z,2013-03-24T10:09:06Z,dereuromark,MEMBER,lib/Cake/Utility/Validation.php,,624.0,,,1,"@@ -617,8 +617,8 @@ public static function phone($check, $regex = null, $country = 'all') {
 		if (is_null($regex)) {
 			switch ($country) {
 				case 'us':
+				case 'ca':
 				case 'all':
-				case 'can':
 					// includes all NANPA members.","All right, I'll fix it up.
",0,f633e59091c41e42741971df7aeb6aa4c21c8d58
2869489,0,"Should probably also add the solution. i.e. you should either copy or symlink the plugin assets into webroot""",2013-02-02 08:24:28,ADmad,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1113#discussion_r2869489,2013-02-02T19:24:28Z,2013-02-03T15:37:15Z,ADmad,MEMBER,app/Config/core.php,,97.0,,,7,"@@ -92,7 +92,9 @@
  * /app/.htaccess
  * /app/webroot/.htaccess
  *
- * And uncomment the App.baseUrl below:
+ * And uncomment the App.baseUrl below. But keep in mind
+ * that plugin assets such as images, CSS and Javascript files 
+ * will not work without url rewriting!","Should probably also add the solution. i.e. you should either copy or symlink the plugin assets into webroot
",0,804753ff6c5c5c5acc73952ae8511f5af0ba2217
2020462,1,"Better not give the code sniffer reasons to complain :smile: """,2012-11-02 08:46:04,ADmad,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/934#discussion_r2020462,2012-11-02T19:46:04Z,2012-11-03T21:14:08Z,ADmad,MEMBER,lib/Cake/Test/Case/View/XmlViewTest.php,,,,,5,"@@ -64,6 +64,14 @@ public function testRenderWithoutView() {
 
 		$expected = Xml::build(array('response' => array('users' => $data)))->asXML();
 		$this->assertSame($expected, $output);
+
+","Better not give the code sniffer reasons to complain :smile: 
",0,c3af467476a9a1b2e46f69e5cef76c3dfa2e205b
2628267,0,"@markstory Why do you trim the dot from the domain? It can cause security issue. The `cakephp.org` cookie domain is accessible only by the `http://cakephp.org`, but the `.cakephp.org` cookie can be accessed by `http://cakephp.org` and `http://bakery.cakep""",2013-01-12 13:26:23,jrbasso,cakephp,cakephp,,https://github.com/cakephp/cakephp/pull/1057#discussion_r2628267,2013-01-13T00:26:23Z,2013-01-24T02:45:59Z,jrbasso,MEMBER,lib/Cake/Network/Http/Client.php,,,,,1,"@@ -0,0 +1,527 @@
+<?php
+/**
+ * CakePHP(tm) : Rapid Development Framework (http://cakephp.org)
+ * Copyright 2005-2012, Cake Software Foundation, Inc. (http://cakefoundation.org)
+ *
+ * Licensed under The MIT License
+ * Redistributions of files must retain the above copyright notice.
+ *
+ * @copyright     Copyright 2005-2012, Cake Software Foundation, Inc. (http://cakefoundation.org)
+ * @link          http://cakephp.org CakePHP(tm) Project
+ * @since         CakePHP(tm) v 3.0.0
+ * @license       MIT License (http://www.opensource.org/licenses/mit-license.php)
+ */
+namespace Cake\Network\Http;
+
+use Cake\Core\App;
+use Cake\Error;
+use Cake\Network\Http\Request;
+use Cake\Network\Http\Response;
+use Cake\Utility\Hash;
+
+/**
+ * The end user interface for doing HTTP requests.
+ *
+ * ### Scoped clients
+ *
+ * If you're doing multiple requests to the same hostname its often convienent
+ * to use the constructor arguments to create a scoped client. This allows you
+ * to keep your code DRY and not repeat hostnames, authentication, and other options.
+ *
+ * ### Doing requests
+ *
+ * Once you've created an instance of Client you can do requests
+ * using several methods. Each corresponds to a different HTTP method.
+ *
+ * - get()
+ * - post()
+ * - put()
+ * - delete()
+ * - patch()
+ *
+ * ### Cookie management
+ *
+ * Client will maintain cookies from the responses done with
+ * a client instance. These cookies will be automatically added
+ * to future requests to matching hosts. Cookies will respect the
+ * `Expires`, `Path` and `Domain` attributes. You can get the list of
+ * currently stored cookies using the cookies() method.
+ *
+ * ### Sending request bodies
+ *
+ * By default any POST/PUT/PATCH/DELETE request with $data will
+ * send their data as `multipart/form-data`.
+ *
+ * When sending request bodies you can use the `type` option to
+ * set the Content-Type for the request:
+ *
+ * `$http->get('/users', [], ['type' => 'json']);`
+ *
+ * The `type` option sets both the `Content-Type` and `Accept` header, to
+ * the same mime type. When using `type` you can use either a full mime
+ * type or an alias. If you need different types in the Accept and Content-Type
+ * headers you should set them manually and not use `type`
+ *
+ * ### Using authentication
+ *
+ * By using the `auth` key you can use authentication. The type sub option
+ * can be used to specify which authentication strategy you want to use.
+ * CakePHP comes with a few built-in strategies:
+ *
+ * - Basic
+ * - Digest
+ * - Oauth
+ *
+ * ### Using proxies
+ *
+ * By using the `proxy` key you can set authentication credentials for
+ * a proxy if you need to use one.. The type sub option can be used to
+ * specify which authentication strategy you want to use.
+ * CakePHP comes with built-in support for basic authentication.
+ *
+ */
+class Client {
+
+/**
+ * Stored configuration for the client.
+ *
+ * @var array
+ */
+	protected $_config = [
+		'host' => null,
+		'port' => null,
+		'scheme' => 'http',
+		'timeout' => 30,
+		'ssl_verify_peer' => true,
+		'ssl_verify_depth' => 5,
+		'ssl_verify_host' => true,
+		'redirect' => false,
+	];
+
+/**
+ * List of cookies from responses made with this client.
+ *
+ * Cookies are indexed by the cookie's domain or 
+ * request host name.
+ *
+ * @var array
+ */
+	protected $_cookies = [];
+
+/**
+ * Adapter for sending requests. Defaults to
+ * Cake\Network\Http\Stream
+ *
+ * @var Cake\Network\Http\Stream
+ */
+	protected $_adapter;
+
+/**
+ * Create a new HTTP Client.
+ *
+ * ### Config options
+ *
+ * You can set the following options when creating a client:
+ *
+ * - host - The hostname to do requests on.
+ * - port - The port to use.
+ * - scheme - The default scheme/protocol to use. Defaults to http.
+ * - timeout - The timeout in seconds. Defaults to 30
+ * - ssl_verify_peer - Whether or not SSL certificates should be validated.
+ *   Defaults to true.
+ * - ssl_verify_depth - The maximum certificate chain depth to travers.
+ *   Defaults to 5.
+ * - ssl_verify_host - Verify that the certificate and hostname match.
+ *   Defaults to true.
+ * - redirect - Number of redirects to follow. Defaults to false.
+ *
+ * @param array $config Config options for scoped clients.
+ */
+	public function __construct($config = []) {
+		$adapter = 'Cake\Network\Http\Adapter\Stream';
+		if (isset($config['adapter'])) {
+			$adapter = $config['adapter'];
+			unset($config['adapter']);
+		}
+		$this->config($config);
+
+		if (is_string($adapter)) {
+			$adapter = new $adapter();
+		}
+		$this->_adapter = $adapter;
+	}
+
+/**
+ * Get or set additional config options.
+ *
+ * Setting config will use Hash::merge() for appending into
+ * the existing configuration.
+ *
+ * @param array|null $config Configuration options. null to get.
+ * @return this|array
+ */
+	public function config($config = null) {
+		if ($config === null) {
+			return $this->_config;
+		}
+		$this->_config = Hash::merge($this->_config, $config);
+		return $this;
+	}
+
+/**
+ * Get the cookies stored in the Client.
+ *
+ * Returns an array of cookie data arrays.
+ *
+ * @return array
+ */
+	public function cookies() {
+		return $this->_cookies;
+	}
+
+/**
+ * Do a GET request.
+ *
+ * The $data argument supports a special `_content` key
+ * for providing a request body in a GET request. This is
+ * generally not used but services like ElasticSearch use 
+ * this feature.
+ *
+ * @param string $url The url or path you want to request.
+ * @param array $data The query data you want to send.
+ * @param array $options Additional options for the request.
+ * @return Cake\Network\Http\Response
+ */
+	public function get($url, $data = [], $options = []) {
+		$options = $this->_mergeOptions($options);
+		$body = [];
+		if (isset($data['_content'])) {
+			$body = $data['_content'];
+			unset($data['_content']);
+		}
+		$url = $this->buildUrl($url, $data, $options);
+		return $this->_doRequest(
+			Request::METHOD_GET,
+			$url,
+			$body,
+			$options
+		);
+	}
+
+/**
+ * Do a POST request.
+ *
+ * @param string $url The url or path you want to request.
+ * @param array $data The post data you want to send.
+ * @param array $options Additional options for the request.
+ * @return Cake\Network\Http\Response
+ */
+	public function post($url, $data = [], $options = []) {
+		$options = $this->_mergeOptions($options);
+		$url = $this->buildUrl($url, [], $options);
+		return $this->_doRequest(Request::METHOD_POST, $url, $data, $options);
+	}
+
+/**
+ * Do a PUT request.
+ *
+ * @param string $url The url or path you want to request.
+ * @param array $data The request data you want to send.
+ * @param array $options Additional options for the request.
+ * @return Cake\Network\Http\Response
+ */
+	public function put($url, $data = [], $options = []) {
+		$options = $this->_mergeOptions($options);
+		$url = $this->buildUrl($url, [], $options);
+		return $this->_doRequest(Request::METHOD_PUT, $url, $data, $options);
+	}
+
+/**
+ * Do a PATCH request.
+ *
+ * @param string $url The url or path you want to request.
+ * @param array $data The request data you want to send.
+ * @param array $options Additional options for the request.
+ * @return Cake\Network\Http\Response
+ */
+	public function patch($url, $data = [], $options = []) {
+		$options = $this->_mergeOptions($options);
+		$url = $this->buildUrl($url, [], $options);
+		return $this->_doRequest(Request::METHOD_PATCH, $url, $data, $options);
+	}
+
+/**
+ * Do a DELETE request.
+ *
+ * @param string $url The url or path you want to request.
+ * @param array $data The request data you want to send.
+ * @param array $options Additional options for the request.
+ * @return Cake\Network\Http\Response
+ */
+	public function delete($url, $data = [], $options = []) {
+		$options = $this->_mergeOptions($options);
+		$url = $this->buildUrl($url, [], $options);
+		return $this->_doRequest(Request::METHOD_DELETE, $url, $data, $options);
+	}
+
+/**
+ * Helper method for doing non-GET requests.
+ *
+ * @param string $method HTTP method.
+ * @param string $url URL to request.
+ */
+	protected function _doRequest($method, $url, $data, $options) {
+		$request = $this->_createRequest(
+			$method,
+			$url,
+			$data,
+			$options
+		);
+		return $this->send($request, $options);
+	}
+
+/**
+ * Does a recursive merge of the parameter with the scope config.
+ *
+ * @param array $options Options to merge.
+ * @return array Options merged with set config.
+ */
+	protected function _mergeOptions($options) {
+		return Hash::merge($this->_config, $options);
+	}
+
+/**
+ * Send a request.
+ *
+ * Used internally by other methods, but can also be used to send
+ * handcrafted Request objects.
+ *
+ * @param Cake\Network\Http\Request $request The request to send.
+ * @param array $options Additional options to use.
+ * @return Cake\Network\Http\Response
+ */
+	public function send(Request $request, $options = []) {
+		$responses = $this->_adapter->send($request, $options);
+		$host = parse_url($request->url(), PHP_URL_HOST);
+		foreach ($responses as $response) {
+			$this->_storeCookies($response, $host);
+		}
+		return array_pop($responses);
+	}
+
+/**
+ * Store cookies in a response to be used in future requests.
+ *
+ * Non-expired cookies will be stored for use in future requests
+ * made with the same Client instance. Cookies are not saved
+ * between instances.
+ *
+ * @param Response $response The response to read cookies from
+ * @param string $host The request host, used for getting host names
+ *   in case the cookies didn't set a domain.
+ * @return void
+ */
+	protected function _storeCookies(Response $response, $host) {
+		$cookies = $response->cookies();
+		foreach ($cookies as $name => $cookie) {
+			$expires = isset($cookie['expires']) ? $cookie['expires'] : false;
+			if ($expires) {
+				$expires = \DateTime::createFromFormat('D, j-M-Y H:i:s e', $expires);
+			}
+			if ($expires && $expires->getTimestamp() <= time()) {
+				continue;
+			}
+			if (empty($cookie['domain'])) {
+				$cookie['domain'] = $host;
+			}
+			$cookie['domain'] = trim($cookie['domain'], '.');","@markstory Why do you trim the dot from the domain? It can cause security issue. The `cakephp.org` cookie domain is accessible only by the `http://cakephp.org`, but the `.cakephp.org` cookie can be accessed by `http://cakephp.org` and `http://bakery.cakephp.org` and all others subdomains.
",0,c0865001dc9b44d763aba9eaa00720fa4e485ddc
