comment_id,commit_id,author_login,author_id,body,created_at,updated_at
8341695,d106005844e5cbd96aba08f86d06e60c2c09ca78,huntc,694893,"So does Akka have a mix of infix rules?
",2014-10-28T22:36:39Z,2014-10-28T22:36:39Z
8341702,d106005844e5cbd96aba08f86d06e60c2c09ca78,huntc,694893,"JMH looks useful - will look at it for RR.
",2014-10-28T22:37:00Z,2014-10-28T22:37:00Z
8342182,d106005844e5cbd96aba08f86d06e60c2c09ca78,ktoso,120979,"@huntc Indeed, it's great! For using it with scala here's my plugin: https://github.com/ktoso/sbt-jmh
(it does weird things with compiling things, just adding a dependency is not enough)
",2014-10-28T23:20:37Z,2014-10-28T23:20:47Z
8345749,d106005844e5cbd96aba08f86d06e60c2c09ca78,rkuhn,470469,"Akka does not really have the kind of rules you mean: it is okay if nobody complains. And we complain a lot ;-)
",2014-10-29T06:51:20Z,2014-10-29T06:51:20Z
8459633,4e0422f5d2de584ac3ddb108015150e1d8421218,ktoso,120979,"not one of these again :< Great catch!
",2014-11-06T11:32:09Z,2014-11-06T11:32:09Z
8475900,5da44545c151ed9895a3826ee5b9daf647c13bae,patriknw,336161,"it fails here, it doesn't complete, and if I add another sub.request(6) here I get more ticks
",2014-11-07T09:45:44Z,2014-11-07T09:45:44Z
8499997,944600ca678c63bf7539c2f87dbbf291e09782ae,drewhk,932285,"Is it? It shouldn't be...
",2014-11-10T12:06:53Z,2014-11-10T12:06:53Z
8500000,944600ca678c63bf7539c2f87dbbf291e09782ae,drewhk,932285,"good point
",2014-11-10T12:07:00Z,2014-11-10T12:07:00Z
8500029,944600ca678c63bf7539c2f87dbbf291e09782ae,drewhk,932285,"I guess the dispatcher has been set somewhere else, otherwise it would fail some tests (we have a custom mailbox that tests for the dispatcher AFAIK)
",2014-11-10T12:09:01Z,2014-11-10T12:09:01Z
8500040,944600ca678c63bf7539c2f87dbbf291e09782ae,drewhk,932285,"Nice!
",2014-11-10T12:10:08Z,2014-11-10T12:10:08Z
8500062,944600ca678c63bf7539c2f87dbbf291e09782ae,drewhk,932285,"Nice and simple.
",2014-11-10T12:12:02Z,2014-11-10T12:12:02Z
8500071,944600ca678c63bf7539c2f87dbbf291e09782ae,viktorklang,10871,"I moved it here (since all branches called X.props(…).withDispatcher(settings), to avoid the risk of a branch missing to set it (which was the case for the identity processor).
",2014-11-10T12:12:40Z,2014-11-10T12:12:40Z
8500077,944600ca678c63bf7539c2f87dbbf291e09782ae,drewhk,932285,"Ah, Ok
",2014-11-10T12:13:27Z,2014-11-10T12:13:27Z
8500082,944600ca678c63bf7539c2f87dbbf291e09782ae,viktorklang,10871,"Thanks! Now we can start to look for filters + maps and then fuse them into a `Collect: p + f = { case x if p(x) => f(x) }` :-)
",2014-11-10T12:13:45Z,2014-11-10T12:13:45Z
8500115,944600ca678c63bf7539c2f87dbbf291e09782ae,viktorklang,10871,"From the scaladoc:

Performance

Time: List has O(1) prepend and head/tail access. Most other operations are O(n) on the number of elements in the list. This includes the index-based lookup of elements, **length**, append and reverse.

size == length for List:

""def
size: Int

The size of this sequence, equivalent to length.""
",2014-11-10T12:16:47Z,2014-11-10T12:16:47Z
8500122,944600ca678c63bf7539c2f87dbbf291e09782ae,viktorklang,10871,"Thanks
",2014-11-10T12:17:43Z,2014-11-10T12:17:43Z
8500207,944600ca678c63bf7539c2f87dbbf291e09782ae,drewhk,932285,"Ok. I expected size to be simply stored, not scanned.
",2014-11-10T12:26:02Z,2014-11-10T12:26:02Z
8500215,944600ca678c63bf7539c2f87dbbf291e09782ae,viktorklang,10871,"I figured as much, hence the FIXME :-)
",2014-11-10T12:27:25Z,2014-11-10T12:27:25Z
8514539,7f1898fb9a134c7411406e8da47670a47382a431,aruediger,243903,"FIXME?
",2014-11-11T08:03:57Z,2014-11-11T08:03:57Z
8514551,7f1898fb9a134c7411406e8da47670a47382a431,aruediger,243903,"What's B)? ;)
",2014-11-11T08:04:44Z,2014-11-11T08:04:44Z
8514586,7f1898fb9a134c7411406e8da47670a47382a431,viktorklang,10871,"Lol, next line :-)
",2014-11-11T08:09:00Z,2014-11-11T08:09:00Z
8514590,7f1898fb9a134c7411406e8da47670a47382a431,viktorklang,10871,"Very nice catch, will address
",2014-11-11T08:09:44Z,2014-11-11T08:09:44Z
8514692,7f1898fb9a134c7411406e8da47670a47382a431,drewhk,932285,"Ok, I admit here ScalaCheck would actually help a lot
",2014-11-11T08:20:12Z,2014-11-11T08:20:12Z
8514714,7f1898fb9a134c7411406e8da47670a47382a431,drewhk,932285,"There is one huge drawback of this approach, that it is rerun at every materialization, although we should be able to optimize a Flow once, and just reuse it every time when materialized.
",2014-11-11T08:21:18Z,2014-11-11T08:21:18Z
8514745,7f1898fb9a134c7411406e8da47670a47382a431,drewhk,932285,"It isn't hard to do a simple peephole optimizer. Just have a circular buffer of width _k_ of AST nodes, calculate an incremental hash on all window sizes < _k_ a la Rabin Karp, and you can check for hashes in a ""database"" (hash-table) of patterns. If a hash found, you need to check the actual sequence (but only then) and update the window as well after the modification.

The more sophisticated future approach would be to have a proper regex engine tuned just for this kind of work.
",2014-11-11T08:24:37Z,2014-11-11T08:24:37Z
8514754,7f1898fb9a134c7411406e8da47670a47382a431,drewhk,932285,"Great one!
",2014-11-11T08:25:29Z,2014-11-11T08:25:29Z
8514787,7f1898fb9a134c7411406e8da47670a47382a431,drewhk,932285,"There are some iteresting optimizations that might be dangerous to use by default, but for example:
- buffer -> filter => filter -> buffer
- expand -> filter => should warn of potential infinite loop
",2014-11-11T08:29:00Z,2014-11-11T08:29:00Z
8515090,7f1898fb9a134c7411406e8da47670a47382a431,viktorklang,10871,"Yep :)
",2014-11-11T09:00:04Z,2014-11-11T09:00:04Z
8515581,7f1898fb9a134c7411406e8da47670a47382a431,viktorklang,10871,"I disagree, if it is not done when materializing there are only 2 other options (please add more if you know more)
1) Make the optimizer an implicit to -all- DSL methods so that the optimizer can run ad operations are added (adds complexity to the entire API)
2) Make optimization assumptions in the DSL-layer (violation of concern)

I think JIT-optimization (this approach) provides the best bang-for-the-buck, not only are more information (optimize the whole graph in one go, instead of incrementally (1)), it doesn't add -any- complexity to the API (1) and doesn't make any assumptions in the DSL-layer (2). Also the majority of graphs I bet will only be materialized once, in which case the current approach is also as performant as the single-pass verison.

Wdyt?
",2014-11-11T09:37:06Z,2014-11-11T09:37:06Z
8515584,7f1898fb9a134c7411406e8da47670a47382a431,viktorklang,10871,"Sounds like a perfect Google Summer of Code project :-)
",2014-11-11T09:37:25Z,2014-11-11T09:37:25Z
8515596,7f1898fb9a134c7411406e8da47670a47382a431,viktorklang,10871,"This raises a very good point,
it would be great to be able to configure the Materializer to error on warnings (it's essentially a compiler anyway)
",2014-11-11T09:38:07Z,2014-11-11T09:38:07Z
8515675,7f1898fb9a134c7411406e8da47670a47382a431,drewhk,932285,"In a server setting, (TCP, HTTP) you want to preoptimize pipelines for connections and they will be materialized in the thousands if not more, continuously. We would gain a lot if we precalculate the optimized version before materialization and just reuse it. In a graph setting these optimizations will be way more costly since it is no longer just a linear traversal, so the cost could be really significant. This does not mean that the optimization should run at every addition of an element, it is probably enough to do it when you get a RunnableFlow/Graph
",2014-11-11T09:43:39Z,2014-11-11T09:43:39Z
8515724,7f1898fb9a134c7411406e8da47670a47382a431,viktorklang,10871,"@drewhk But using the current approach you can easily materialize parts of the pipeline in advance, or not?
",2014-11-11T09:46:45Z,2014-11-11T09:46:45Z
8515754,7f1898fb9a134c7411406e8da47670a47382a431,drewhk,932285,"No, because the materialized things are Processors/Publishers/etc. which are no longer reusable. Also, this would disable all possible optimizations across those boundaries. 
",2014-11-11T09:49:08Z,2014-11-11T09:49:08Z
8515764,7f1898fb9a134c7411406e8da47670a47382a431,viktorklang,10871,"Sure, but in this case, would you want to reuse them?
",2014-11-11T09:50:02Z,2014-11-11T09:50:02Z
8515898,7f1898fb9a134c7411406e8da47670a47382a431,drewhk,932285,"Of course! In a server setting you would usually have something like:

```
StreamTcp.bind(serverAddress).foreach{ incoming => incoming.join(handler).run() }
```

where handler is a preoptimized Flow stored in a val.
",2014-11-11T10:00:13Z,2014-11-11T10:00:13Z
8516025,7f1898fb9a134c7411406e8da47670a47382a431,viktorklang,10871,"Let's brainstorm and see what we can come up with, I currently like the JIT-approach quite a bit but I am open for improvements!

Here's my most recent push to this PR, and the thinking that outlines the optimizations I'm employing in the PoC:

```
// 3 different types of optimizations are in play here:
// 1) simplification (collapsing filter + map into collect)
// 2) elision (using the smallest of two consecutive Take)
// 3) fusion (combining multiple operations to be executed synchronously within a single async boundary)
```
",2014-11-11T10:09:51Z,2014-11-11T10:09:51Z
8516113,920cb793b6a9296e12a29cba0e091517d371c00c,drewhk,932285,"println
",2014-11-11T10:16:39Z,2014-11-11T10:16:39Z
8516163,920cb793b6a9296e12a29cba0e091517d371c00c,viktorklang,10871,"commented out :)
",2014-11-11T10:19:34Z,2014-11-11T10:19:34Z
8516184,920cb793b6a9296e12a29cba0e091517d371c00c,drewhk,932285,"just warning so they don't remain there
",2014-11-11T10:21:37Z,2014-11-11T10:21:37Z
8521009,20d703cd73aa96d1919510340d7f617f1b19e979,drewhk,932285,"maybe use a different name since we used ""fusing"" already for the task of executing multiple ops in one actor. 
",2014-11-11T15:18:40Z,2014-11-11T15:18:40Z
8521049,20d703cd73aa96d1919510340d7f617f1b19e979,viktorklang,10871,"That's a fair point, any proposal?
",2014-11-11T15:20:12Z,2014-11-11T15:20:12Z
8521083,20d703cd73aa96d1919510340d7f617f1b19e979,drewhk,932285,"collapse?
",2014-11-11T15:22:24Z,2014-11-11T15:22:24Z
8521108,20d703cd73aa96d1919510340d7f617f1b19e979,viktorklang,10871,"Sounds good to me!
",2014-11-11T15:24:03Z,2014-11-11T15:24:03Z
8521268,20d703cd73aa96d1919510340d7f617f1b19e979,patriknw,336161,"or meld?
",2014-11-11T15:33:49Z,2014-11-11T15:33:49Z
8521422,20d703cd73aa96d1919510340d7f617f1b19e979,viktorklang,10871,"Meld sounds nice, but I think I prefer collapse for now :)
",2014-11-11T15:40:53Z,2014-11-11T15:40:53Z
8535543,8d201e88005cb3d9b88e4cb4e2f2a4cc5f546bb9,ktoso,120979,":+1: 
",2014-11-12T10:36:41Z,2014-11-12T10:36:41Z
8535613,8d201e88005cb3d9b88e4cb4e2f2a4cc5f546bb9,ktoso,120979,"minor: from onSubscribe (un -> on)
",2014-11-12T10:41:44Z,2014-11-12T10:41:44Z
8536798,8d201e88005cb3d9b88e4cb4e2f2a4cc5f546bb9,bantonsson,805830,"Thanks. Fixed.
",2014-11-12T12:06:21Z,2014-11-12T12:06:21Z
8582027,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,rkuhn,470469,"this is Java, so Iterable should already mean the right thing
",2014-11-14T23:04:17Z,2014-11-14T23:04:17Z
8582050,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,viktorklang,10871,"Well, technically the ""right thing"" would have been to put Iterable in the java.util package ;-)
",2014-11-14T23:06:42Z,2014-11-14T23:06:42Z
8582109,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,rkuhn,470469,"This flow is neither based on a thunk generator, nor does it need to complete immediately—where is that mandated?
",2014-11-14T23:13:31Z,2014-11-14T23:13:31Z
8582121,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,rkuhn,470469,"again, this change is not appropriate for this test suite
",2014-11-14T23:14:27Z,2014-11-14T23:14:27Z
8582130,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,viktorklang,10871,"Subscribers should get onComplete without having to call request
",2014-11-14T23:16:20Z,2014-11-14T23:16:20Z
8582137,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,viktorklang,10871,"But you're definitely right on the Thunk generator, will fix
",2014-11-14T23:16:43Z,2014-11-14T23:16:43Z
8582140,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,rkuhn,470469,"Without having read further: this name looks awfully generic and tells me nothing.
",2014-11-14T23:16:46Z,2014-11-14T23:16:46Z
8582187,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,viktorklang,10871,"This test case is not appropriate for this test suite as it is inherently racy.
In any case, this test case is probably duplicated 4-5 times in the specs.
There's a new issue to do the right thing and pull it out to a fixture.
",2014-11-14T23:19:43Z,2014-11-14T23:19:43Z
8582196,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,viktorklang,10871,"It is awfully generic, it is there because @drewhk has a plan to offer Op as a user-api
",2014-11-14T23:20:37Z,2014-11-14T23:20:37Z
8582212,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,rkuhn,470469,"I don’t agree on having a right to the onComplete without requesting: it is completely adequate to postpone even inspecting the source before someone expresses interest in the elements. The test case should not be tailored to the current implementation, it should work with any compliant one.
",2014-11-14T23:22:14Z,2014-11-14T23:22:14Z
8582229,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,rkuhn,470469,"Then it should be called GenericOp instead; Operate sounds like Energize!
",2014-11-14T23:23:20Z,2014-11-14T23:23:20Z
8582252,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,rkuhn,470469,"mathematically the former representation makes more sense (meaning that the concept of “positive” can be expressed without knowing about the number 1)
",2014-11-14T23:24:48Z,2014-11-14T23:24:48Z
8582288,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,viktorklang,10871,"AFAIK it's not a matter of opinion, that's the entire idea behind Reactive Streams—to fix the issue with TCP, not knowing whether the stream is closed or not without reading/writing to it.
",2014-11-14T23:27:38Z,2014-11-14T23:27:38Z
8582296,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,viktorklang,10871,"I like `Energize` or even `OppanGangnamStyleOpOp(op: Op)`
",2014-11-14T23:28:25Z,2014-11-14T23:28:33Z
8582314,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,viktorklang,10871,"I believe the number 1 existed before the number 0.
",2014-11-14T23:30:24Z,2014-11-14T23:30:24Z
8582338,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,rkuhn,470469,"I don’t understand: the Reactive Streams spec does not mandate onComplete ever to be called, and we may want to implement lazily instantiated Publishers later (at least we cannot exclude that right now) and this change will either force us to do that suboptimally or to change this test case back again. Therefore I do not see the value in tightening this case beyond what the spec demands.
",2014-11-14T23:33:35Z,2014-11-14T23:33:35Z
8582400,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,viktorklang,10871,"See 1:2, 1:5 and 2:9
",2014-11-14T23:39:59Z,2014-11-14T23:39:59Z
8582426,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,viktorklang,10871,"As for FlowThunkSpec it has now been deleted since we do not support thunks anymore (() => Option[T])
",2014-11-14T23:42:05Z,2014-11-14T23:42:05Z
8582467,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,rkuhn,470469,"1:2 only allows onComplete to happen but does not mandate it; 1:5 is conditional; 2:9 mandates behavior of the Subscriber, not the Publisher.
",2014-11-14T23:45:13Z,2014-11-14T23:45:13Z
8582601,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,viktorklang,10871,"@rkuhn If course 1:5 is conditional, since not all streams do terminate. Do you want me to propose to word it more strongly?
",2014-11-14T23:58:12Z,2014-11-14T23:58:12Z
8582719,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,rkuhn,470469,"If the rewording mandates that a stream must determine whether it is going to be empty up front then I will strongly oppose that (because in general this is not even possible). Otherwise, what would your proposal be?
",2014-11-15T00:02:47Z,2014-11-15T00:02:47Z
8582732,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,rkuhn,470469,"Re-reading the beginnings: I am not so sure what we are discussing at this point. Your remark was that Subscribers should get onComplete as soon as the Publisher has determined it, and there is nothing wrong here (neither in the spec nor in our implementation; the difference we are talking about is just how far the Publisher should go in finding this out, which is an orthogonal issue).
",2014-11-15T00:05:26Z,2014-11-15T00:05:26Z
8582752,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,viktorklang,10871,"Since we can very easily determine whether we'll be able to produce anything, it is most responsible to inform our subscribers of that fact. Let's be responsible.
",2014-11-15T00:07:29Z,2014-11-15T00:07:29Z
8582967,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,rkuhn,470469,"Where we can easily determine this I fully agree. We should have configurable test fixtures that express this for the different kinds of Publishers that we implement.
",2014-11-15T00:42:44Z,2014-11-15T00:42:44Z
8582996,9ba6fb1d6b798b55a1deba1d3d9149d34611ea36,viktorklang,10871,"That sounds like an excellent plan
",2014-11-15T00:47:30Z,2014-11-15T00:47:30Z
8598394,c60b7660a777e470a8b2050adaf82d119211768d,patriknw,336161,"@viktorklang it would be great if you could take a look at this commit. I have captured a few convenience things in this trait. Supporting become, and emitting elements from an Itererator.
",2014-11-17T14:58:36Z,2014-11-17T14:58:36Z
8598455,c60b7660a777e470a8b2050adaf82d119211768d,viktorklang,10871,"@patriknw Alright, I have a couple of meetings coming up but I'll have a look ASAP!
",2014-11-17T15:01:36Z,2014-11-17T15:01:36Z
8598476,c60b7660a777e470a8b2050adaf82d119211768d,patriknw,336161,"it's not that urgent, 
what is the state of your PRs, anything I should review now?
",2014-11-17T15:03:19Z,2014-11-17T15:03:19Z
8598513,c60b7660a777e470a8b2050adaf82d119211768d,viktorklang,10871,"@patriknw Have a look at my streams PR: https://github.com/akka/akka/pull/16273

I think that one is good to go in; there's tons of FIXMEs in there, but that is intended.

The only test failures I've seen are spurious and are lodged as Issues.
",2014-11-17T15:05:27Z,2014-11-17T15:05:27Z
8606052,bf74522a1b7898c2dfef619154637046f3b17976,viktorklang,10871,"Ping @patriknw 

I took a stab at creating an AsynchronousIterablePublisher,
there's a few FIXMEs in there- have a look at this commit of the PR please :)
",2014-11-17T21:56:35Z,2014-11-17T21:56:35Z
8606066,bf74522a1b7898c2dfef619154637046f3b17976,viktorklang,10871,"@patriknw Should we require an EC as parameter here, or should we change the Source to be able to extract an EC (perhaps a Dispatcher, given then dispatchId of the Settings?) when ""materializing"" it?
",2014-11-17T21:57:41Z,2014-11-17T21:57:41Z
8611641,fd36376e2e27be982fe984a11ee7d93813921125,sirthias,135347,"Just out of interest: Does `final case object` really add value or is the `final` redundant here?
",2014-11-18T08:41:11Z,2014-11-18T08:41:11Z
8612155,fd36376e2e27be982fe984a11ee7d93813921125,2m,422086,"Discussed it a bit [here](https://github.com/akka/akka/pull/16273#discussion_r20433894). Seems not only to be redundant but also takes 3 more bytes. :)
",2014-11-18T09:28:25Z,2014-11-18T09:28:25Z
8612198,fd36376e2e27be982fe984a11ee7d93813921125,sirthias,135347,"Interesting. Thanks for the pointer (and the analysis)!
",2014-11-18T09:32:59Z,2014-11-18T09:32:59Z
8612751,fd36376e2e27be982fe984a11ee7d93813921125,ktoso,120979,"`s/is not/are not/`
",2014-11-18T10:08:11Z,2014-11-18T10:08:24Z
8612905,fd36376e2e27be982fe984a11ee7d93813921125,ktoso,120979,"this is just a witty way to call `onError`, or do I miss some other semantic difference this offers?
",2014-11-18T10:19:49Z,2014-11-18T10:19:49Z
8617493,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,viktorklang,10871,"do we test: `Source(() => throw IllegalStateException(""test""))` somewhere?
",2014-11-18T15:22:47Z,2014-11-18T15:22:47Z
8617509,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,viktorklang,10871,"Why are these casts needed?
",2014-11-18T15:23:33Z,2014-11-18T15:23:33Z
8617554,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,patriknw,336161,"I don't think so, I'll try to incorp that
",2014-11-18T15:24:57Z,2014-11-18T15:24:57Z
8617570,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,viktorklang,10871,"I don't think is needed, all we have to do is check: state == Errored || state == Cancelled || state == Completed
",2014-11-18T15:25:21Z,2014-11-18T15:25:21Z
8617587,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,viktorklang,10871,"Nice BoyScouting!
",2014-11-18T15:25:54Z,2014-11-18T15:25:54Z
8617612,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,viktorklang,10871,"I don't see the definition of `Cancel`in this commit, was there a bug matching against the companion?
",2014-11-18T15:26:57Z,2014-11-18T15:26:57Z
8617642,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,viktorklang,10871,"Thanks, it was one of those cases that tripped me up :-)
",2014-11-18T15:28:07Z,2014-11-18T15:28:07Z
8617654,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,viktorklang,10871,"Clean! :-)
",2014-11-18T15:28:35Z,2014-11-18T15:28:35Z
8617802,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,patriknw,336161,"that is true, thanks
",2014-11-18T15:34:02Z,2014-11-18T15:34:02Z
8617831,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,patriknw,336161,"no, you made me remove the BasicSubscription, and now it is using the ActorSubscription (after some change of it), and that is sending other messages, Cancel is defined in Messages.scala
",2014-11-18T15:35:20Z,2014-11-18T15:35:20Z
8617870,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,viktorklang,10871,"Ah, alright, thanks, it was hard to see in the PR :-)
",2014-11-18T15:36:21Z,2014-11-18T15:36:21Z
8617911,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,patriknw,336161,"needed for SubscriptionManagement (handles multi-subscribers)
",2014-11-18T15:37:56Z,2014-11-18T15:37:56Z
8617975,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,viktorklang,10871,"I was just surprised that `subscription`  is not of type `S`?
",2014-11-18T15:40:41Z,2014-11-18T15:40:49Z
8618129,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,patriknw,336161,"yes, I think that it also has something to do with Any
I'm out of energy for cleaning up that right now. I'll add a FIXME
",2014-11-18T15:46:45Z,2014-11-18T15:46:45Z
8618145,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,viktorklang,10871,"Sounds like a good Plan B
",2014-11-18T15:47:27Z,2014-11-18T15:47:27Z
8618170,4ef264c5128a2b4e787a120e4e25b92a17e3cfc9,viktorklang,10871,"I've done reviewing this, let me know if you want me to take a last pass.
",2014-11-18T15:48:15Z,2014-11-18T15:48:15Z
8634968,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,"I love it
",2014-11-19T14:23:12Z,2014-11-19T14:23:12Z
8634976,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,"Looks great
",2014-11-19T14:23:21Z,2014-11-19T14:23:21Z
8635254,fd36376e2e27be982fe984a11ee7d93813921125,viktorklang,10871,"Fortunately it doesn't matter since AIP has been removed from the codebase :-)
",2014-11-19T14:38:42Z,2014-11-19T14:38:42Z
8635601,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,"It would be great if the name of the AstNode would be related to the Stage so one can print out the Ast and make sense of it.
",2014-11-19T14:56:09Z,2014-11-19T14:56:09Z
8635993,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,"Seems to be an inconsistency in the order of the name-parameter between the different AstNodes, we should fix that 
",2014-11-19T15:13:48Z,2014-11-19T15:13:48Z
8636698,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,"@patriknw Could you do me a favor and add this as an embedded method and have the branches call it (saves tons of bytecode and repetition):

```
def actorInterpreter(stages: List[Stage[_,_]]) = Props(new ActorInterpreter(settings, stages))
```
",2014-11-19T15:46:35Z,2014-11-19T15:46:35Z
8636820,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,"Can we get rid of this one somehow?
",2014-11-19T15:51:35Z,2014-11-19T15:51:35Z
8636835,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,"Extra asterisks for good measure?
",2014-11-19T15:52:16Z,2014-11-19T15:52:16Z
8636847,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,"redundant invocation of `pipeline(op)` use a pattern match instead and get rid of isInstanceOf and asInstanceOf
",2014-11-19T15:52:56Z,2014-11-19T15:52:56Z
8636876,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,"s/TimerTransformer/TimerStage?
",2014-11-19T15:54:19Z,2014-11-19T15:54:19Z
8636893,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,"Is this still needed?
",2014-11-19T15:55:12Z,2014-11-19T15:55:12Z
8636897,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,"Is this still needed?
",2014-11-19T15:55:15Z,2014-11-19T15:55:15Z
8636905,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,"AbstractStage?
",2014-11-19T15:55:30Z,2014-11-19T15:55:30Z
8636913,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,"`ne`?
",2014-11-19T15:55:58Z,2014-11-19T15:55:58Z
8636935,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871," Great work @patriknw, I can see you've been busy! :)
",2014-11-19T15:56:35Z,2014-11-19T15:56:35Z
8649311,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,patriknw,336161,"@viktorklang I'm not sure I understand what you mean. The AstNode for `transform` is `StageFactory` and it will have the name passed in, here `""transform""`.
",2014-11-20T07:59:51Z,2014-11-20T07:59:51Z
8649331,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,patriknw,336161,"indeed, I'll make the `name` the last parameter in all places. In most ast nodes it's not a parameter.
",2014-11-20T08:02:05Z,2014-11-20T08:02:05Z
8649375,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,patriknw,336161,"created separate issue for that: #16341
",2014-11-20T08:07:05Z,2014-11-20T08:07:05Z
8649529,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,patriknw,336161,"sure, changing all of them to use the idiom we normally use, i.e. `props` factory in the companion of the actor
",2014-11-20T08:23:40Z,2014-11-20T08:23:40Z
8649543,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,"I mean that if one creates specific Stages ( think WhatchamacallitStage ), why do we need to repeat ourselves? `transform(""whatchamacallit"", () => new WhatchamacallitStage(…))` iso `transform(Whatchamacallit(…))`
",2014-11-20T08:25:04Z,2014-11-20T08:25:39Z
8649561,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,":+1:
",2014-11-20T08:26:03Z,2014-11-20T08:26:03Z
8649601,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,patriknw,336161,"thx, removing
",2014-11-20T08:29:26Z,2014-11-20T08:29:26Z
8650202,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,patriknw,336161,"It is a big task to change TimerTransformer into the stage infrastructure and I will not do that in this PR.
Separate issue here: #16342
",2014-11-20T09:16:01Z,2014-11-20T09:16:01Z
8650241,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,viktorklang,10871,"Got it
On Nov 20, 2014 10:16 AM, ""Patrik Nordwall"" notifications@github.com
wrote:

> It is a big task to change TimerTransformer into the stage infrastructure
> and I will not do that in this PR.
> Separate issue here: #16342 https://github.com/akka/akka/issues/16342
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/akka/akka/commit/9d246ea5a2e321c13d0ea6aaee4ac80beb372b50#commitcomment-8650202
> .
",2014-11-20T09:19:09Z,2014-11-20T09:19:09Z
8650422,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,patriknw,336161,"they are needed until the TimerTransformer has been converted
",2014-11-20T09:32:43Z,2014-11-20T09:32:43Z
8650432,9d246ea5a2e321c13d0ea6aaee4ac80beb372b50,patriknw,336161,"ok
",2014-11-20T09:33:03Z,2014-11-20T09:33:03Z
